Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,Estimated Bulk Density (gm/cm^3),Leco TOC (wt percent),Hydrocarbon - S1 (mg/g),Hydrocarbon - S2 (mg/g),CO2 - S3 (mg/g),S2/S3 Ratio,RTI (percent Vbo),Production Index,Tmax (degrees C),H Index,O2 Index,Normalized Oil Content,Ro Calculated (percent),Ro Measured (percent),Ro Measurements,Ro Confidence,TOC Data Source (non isotherm sample),TOC Instrument Type (non isotherm sample),TOC Sample State (non isotherm sample)
10029573,42283321900000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.112546,-99.361284,Rosetta Resources,Springer Ranch 1,,,Atlee,Maverick,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46805830,,,,11035,,,feet,11035,,3363.47,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",,RWC,,,,,,,,,,,,,,,,5.91,0.35,0.25,0.14,1.785714286,,0.583,,4,2,6,,,,,Core Laboratories,,Extracted
10029573,42283321900000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.112546,-99.361284,Rosetta Resources,Springer Ranch 1,,,Atlee,Maverick,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,,feet,,,,,,,46803956,,,,11049.5,,,feet,11049.5,,3367.89,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",,RWC,,,,,,,,,,,,,,,,2.46,0.5,0.4,0.1,4,0.138,0.556,,16,4,20,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812271,,,,12750,12747.5,,feet,12750,,3886.2,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4,0.3,0,0.15,0,0.08,,,,4,8,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812267,,,,12722.5,12719.5,,feet,12722.5,,3877.82,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.5,0.35,0.1,0.37,0.27027027,0.094,0.778,,2,8,8,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812280,,,,12800.5,12798,,feet,12800.5,,3901.59,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.49,0.04,0,0.22,0,0.011,,,,6,1,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812277,,,,12778.5,12776,,feet,12778.5,,3894.89,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.25,0.14,0.11,0.29,0.379310345,0.037,0.56,,3,7,3,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812258,,,,12663,12660,,feet,12663,,3859.68,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.92,0.31,0.02,0.24,0.083333333,0.082,0.939,,1,6,8,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812276,,,,12776,12773.5,,feet,12776,,3894.12,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4,0.03,0,0.22,0,0.008,,,,6,1,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812260,,,,12674.5,12671.5,,feet,12674.5,,3863.19,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.14,0.55,0.08,0.21,0.380952381,0.147,0.873,,2,5,13,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812282,,,,12810,12807.5,,feet,12810,,3904.49,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.87,0.04,0,0.21,0,0.011,,,,5,1,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812274,,,,12766.5,12764,,feet,12766.5,,3891.23,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.08,0.28,0.06,0.19,0.315789474,0.074,0.824,,1,5,7,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812263,,,,12698,12695,,feet,12698,,3870.35,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.58,0.16,0,0.18,0,0.043,,,,5,4,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812269,,,,12735.5,12732.5,,feet,12735.5,,3881.78,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.6,0.32,0.07,0.2,0.35,0.085,0.821,,2,4,7,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812259,,,,12670.5,12667.5,,feet,12670.5,,3861.97,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.74,0.3,0.04,0.11,0.363636364,0.079,0.882,,1,3,8,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812275,,,,12774,12771.5,,feet,12774,,3893.52,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.19,0.1,0.07,0.2,0.35,0.027,0.588,,2,5,2,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812257,,,,12661.5,12658.5,,feet,12661.5,,3859.23,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.96,0.17,0.05,0.28,0.178571429,0.045,0.773,,1,7,4,,1.72,18,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812264,,,,12706,12703,,feet,12706,,3872.79,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.66,0.16,0.01,0.22,0.045454545,0.043,0.941,,0,6,4,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812272,,,,12757.5,12755,,feet,12757.5,,3888.49,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.38,0.37,0.1,0.24,0.416666667,0.098,0.787,,2,5,8,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812255,,,,12648,12647.5,,feet,12648,,3855.11,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.91,0.06,0,0.5,0,0.016,,,,13,2,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812279,,,,12797.5,12795,,feet,12797.5,,3900.68,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.8,0.16,0.04,0.32,0.125,0.043,0.8,,1,7,3,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812283,1004239800,,,12813,12810.5,,feet,12813,,3905.4,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.3,0.02,0,0.12,0,0.005,,,,3,0,,1.83,22,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812261,,,,12684,12681,,feet,12684,,3866.08,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.82,0.02,0,0.06,0,0.005,,,,2,1,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812284,,,,12822,12819.5,,feet,12822,,3908.15,,,,,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.32,0.02,0,0,,0.006,,,,,6,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812268,,,,12729,12726,,feet,12729,,3879.8,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.56,0.23,0.08,0.25,0.32,0.062,0.742,,2,5,5,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812266,,,,12713.5,12710.5,,feet,12713.5,,3875.07,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.8,0.19,0.04,0.14,0.285714286,0.05,0.826,,1,4,5,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812273,,,,12762.5,12760,,feet,12762.5,,3890.01,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.35,0.31,0.19,0.16,1.1875,0.081,0.62,,4,4,7,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812270,1004232700,,,12742,12739,,feet,12742,,3883.76,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.74,0.14,0,0.2,0,0.038,,,,5,4,,1.77,24,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812256,,,,12657,12654,,feet,12657,,3857.85,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.67,0.04,0,0.31,0,0.011,,,,12,1,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812262,,,,12691.5,12688.5,,feet,12691.5,,3868.37,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.81,0.41,0.09,0.19,0.473684211,0.111,0.82,,2,5,11,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812265,,,,12709,12706,,feet,12709,,3873.7,,,,,Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.43,0.53,0.11,0.14,0.785714286,0.152,0.828,,5,6,22,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812278,,,,12785.5,12783,,feet,12785.5,,3897.02,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.37,0.15,0.09,0.21,0.428571429,0.039,0.625,,2,5,3,,,,,Core Laboratories,,Extracted
10029585,42283321990000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.200508,-98.859592,Common Resources,Nueces Minerals Company 20 #1,,,Hawkville,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,371,feet,,,371,,,113.08,46812281,,,,12803,12800.5,,feet,12803,,3902.35,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,4.33,0.03,0,0.25,0,0.008,,,,6,1,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822330,,,,12289,12296.5,,feet,12289,,3745.69,,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.86,0.01,0,0.01,0,0.003,,,,1,1,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822338,,,,12377.5,12385,,feet,12377.5,,3772.66,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.03,0.12,0,0.47,0,0.032,,,,16,4,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822326,,,,12241,12250,,feet,12241,,3731.06,,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.07,0.07,0,0.04,0,0.02,,,,57,100,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822107,,,,12281,12288.5,,feet,12281,,3743.25,,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.18,0.02,0,0.12,0,0.006,,,,67,11,,1.86,10,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822337,,,,12369,12376.5,,feet,12369,,3770.07,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.57,0.1,0,0.51,0,0.027,,,,20,4,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822108,,,,12313,12320.5,,feet,12313,,3753,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.68,0.42,0.07,0.42,0.166666667,0.113,0.857,,2,11,11,,1.84,14,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822339,,,,12385,12393.5,,feet,12385,,3774.95,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.66,0.19,0,0.51,0,0.051,,,,14,5,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822109,,,,12337,12344.5,,feet,12337,,3760.32,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.55,0.05,0,0.38,0,0.014,,,,69,9,,1.74,2,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822328,,,,12265,12274,,feet,12265,,3738.37,,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.71,0.03,0,0.01,0,0.009,,,,1,4,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822335,,,,12345.5,12353.5,,feet,12345.5,,3762.91,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.87,0.15,0,0.91,0,0.042,,,,49,8,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822325,,,,12233,12242,,feet,12233,,3728.62,,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,0.13,0.02,0,0.02,0,0.006,,,,15,15,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822333,,,,12321,12328.5,,feet,12321,,3755.44,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Upper",Basin - Restricted,PLG,HORIZONTAL,,,,,,,,,,,,,,,3.03,0.1,0,0.29,0,0.028,,,,10,3,,,,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822030,1004213700,,,12361,12368.04,,feet,12361,,3767.63,,Eagle Ford,Eagle Ford Shale,"Eagle Ford Shale, Lower",Basin - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,2.92,0.14,0,0.64,0,0.039,,,,22,5,,1.91,17,,Core Laboratories,,Extracted
10029776,42283322110000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.060766,-99.165545,El Paso,Briscoe-Nunley GU #1H,,,Riva Ridge,Gulf Coast,USA,Texas,La Salle,"Cretaceous, Late","Cretaceous, Late",,,380,feet,,,380,,,115.82,46822332,,,,12305,12312.5,,feet,12305,,3750.56,,Austin,Transition Zone (Austin?),,Shelf - Unspecified,PLG,HORIZONTAL,,,,,,,,,,,,,,,1.46,0.13,0,0.51,0,0.037,,,,35,9,,,,,Core Laboratories,,Extracted
