Unique Private Well ID,Unique Well ID,Project,Project Code,Calibration Set Code,Well Latitude,Well Longitude,Operator Name,Well Name,Offshore Area,Offshore Block Number,Prospect,Basin,Country,State,County,Minimum Geologic Age,Maximum Geologic Age,KB Elevation,Water Depth,Ground Level,Water Depth/Ground Level Units,KB Elevation - Feet,Water Depth - Feet,Ground Level - Feet,KB Elevation - Meters,Water Depth - Meters,Ground Level - Meters,Unique Sample ID,Sample Analytical Group,Public Sample ID,Public Sample Canister ID,Depth,Depth - Log Corrected,Depth Bottom,Depth Units,Depth - Feet,Depth Bottom - Feet,Depth - Meters,Depth Bottom - Meters,Sample Group,Sample Formation,Sample Member,Sample Depositional Environment,Sample Type,Sample Orientation,Sample Length,Sample Interval Length,Sample Diameter,Sample Size Units,Sample Weight Oven Dry,Sample Weight Humidity Dry,Sample Weight Air Dry,Sample Weight as Received,Sample Weight Units,Sample Bulk Volume,Sample Grain Volume,Sample Pore Volume,Sample Volume Units,CSG - Total (API Units),"CSG - Total, Uranium Free (API Units)",CSG - Uranium (API Units),CSG - Uranium (ppm),CSG - Thorium (API Units),CSG - Thorium (ppm),CSG - Potassium (API Units),CSG - Potassium (percent),CSG - Uranium Normalized,CSG - Thorium Normalized,CSG - Potassium Normalized,Desorption Bath Temperature,Desorption Bath Temperature Units,Estimated Bulk Density (gm/cm^3),Gas Desorbed - First Hour (cm^3),Gas Desorbed - Terminal (cm^3),Gas Desorbed - Terminal Collection Time (hrs),"Lost Gas (USBM Method), Volume (percent)","Lost Gas (USBM Method), Content (scf/ton)","Measured Gas, Volume (percent)","Measured Gas, Content (scf/ton)","Crushed Gas, Volume (percent)","Crushed Gas, Content (scf/ton)","Total, content (scf/ton)",Apparent Diffusivity (sec^-1),Apparent Sorption Time (hours),"Calorific Value, Dry (Btu/ft^3)","Calorific Value, Saturated (Btu/ft^3)","Apparent Sorbed Gas Composition C1 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition C2 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition C3 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition CO2 (mole percent, adjusted for air)","Apparent Sorbed Gas Composition Total (mole percent, adjusted for air)",Methane Langmuir Parameter - Slope,Methane Langmuir Parameter - Intercept,Methane Langmuir Parameter - R2,Methane Langmuir Parameter Variation - Intercept (psi*ton/scf),Methane Langmuir Parameter Variation - Slope (ton/scf),Methane Langmuir Parameter Variation GsL (scf/ton),Methane Langmuir Parameter Variation PL (psia),Methane Langmuir Parameter - Langmuir Volume (scf/ton),Methane Langmuir Parameter - Langmuir Pressure (psia),Methane Langmuir Parameter - Pressure (Midpoint) (psia),Methane Langmuir Parameter - Storage Capacity (scf/ton),Methane Langmuir Parameter - Gibbs Corrected Langmuir Volume (scf/ton),Methane Langmuir Parameter - Gibbs Corrected Langmuir Pressure (psia),Methane Langmuir Parameter - Gibbs Corrected Storage Capacity (scf/ton),Methane Langmuir Parameter - Adsorbed Gas Density (gm/cm^3),Ethane Langmuir Parameter - Slope,Ethane Langmuir Parameter - Intercept,Ethane Langmuir Parameter - R2,Ethane Langmuir Parameter Variation - Intercept (psi*ton/scf),Ethane Langmuir Parameter Variation - Slope (ton/scf),Ethane Langmuir Parameter Variation GsL (scf/ton),Ethane Langmuir Parameter Variation PL (psia),Ethane Langmuir Parameter - Langmuir Volume (scf/ton),Ethane Langmuir Parameter - Langmuir Pressure (psia),Ethane Langmuir Parameter - Pressure (Midpoint) (psia),Ethane Langmuir Parameter - Storage Capacity (scf/ton),Nitrogen Langmuir Parameter - Slope,Nitrogen Langmuir Parameter - Intercept,Nitrogen Langmuir Parameter - R2,Nitrogen Langmuir Parameter Variation - Intercept (psi*ton/scf),Nitrogen Langmuir Parameter Variation - Slope (ton/scf),Nitrogen Langmuir Parameter Variation GsL (scf/ton),Nitrogen Langmuir Parameter Variation PL (psia),Nitrogen Langmuir Parameter - Langmuir Volume (scf/ton),Nitrogen Langmuir Parameter - Langmuir Pressure (psia),Nitrogen Langmuir Parameter - Pressure (Midpoint) (psia),Nitrogen Langmuir Parameter - Storage Capacity (scf/ton),Mixture Langmuir Parameter - Slope,Mixture Langmuir Parameter - Intercept,Mixture Langmuir Parameter - R2,Mixture Langmuir Parameter - Langmuir Volume (scf/ton),Mixture Langmuir Parameter - Langmuir Pressure (psia),Mixture Langmuir Parameter - Pressure (Midpoint) (psia),Mixture Langmuir Parameter - Storage Capacity (scf/ton),QRP Water Saturation (percent),QRP Total Porosity (percent),QRP Pore Volume (cm^3) - Fluid (NMR),QRP Pore Volume (cm^3) - Gas (He),QRP Pore Volume (cm^3) - Total,GSC Combustible Gas Content,GSC Gas Filled Porosity (percent),GSC Bulk Density (gm/cm^3),GSC Permeability NCS (psi),GSC Permeability Fresh-State Pulse-Decay Permeability (Keg) (md),"Porosity - Total (percent, 800 psi NCS)","Permeability - Klinkenberg (md, 800 psi NCS)",Grain Density (gm/cm^3),"Porosity - Total (percent at NCS, as received samples)","Permeability - Klinkenberg (md at NCS, as received samples)","NCS (psi, as received samples)","Porosity - Total (percent at NCS, dried samples)","Permeability - Klinkenberg (md at NCS, dried samples)","NCS (psi, dried samples)",Sample drying method,GRI Oil Density Used for Calculations (gm/cm^3),GRI Matrix Permeability (md),GRI Matrix Permeability - Absolute (md),GRI Bulk Density (gm/cm^3),GRI Grain Density (gm/cm^3),GRI Total Porosity (percent),GRI Gas Filled Porosity (percent),GRI Hydrocarbon Filled Porosity (percent),GRI Water Filled Porosity (percent),GRI Saturations - Sg (percent),GRI Saturations - So (percent Vp),GRI Saturations - So (percent Vb),GRI Saturations - Sw (percent),GRI Saturations - OBM Filtrate (percent),GRI Saturations Total,GRI Critical Gas Saturation (percent),GRI Critical Wetting Phase Saturation (percent),GRI Corey Type Parameter,GRI Matrix Permeability - Dry Gas Basis (md),GRI Data Source,TRA Saturations - Gas,TRA Saturations - Oil,TRA Saturations - Water,TRA Saturations - Bound Hydrocarbon,TRA Saturations - Bound Clay Water,TRA Saturations - Units,TRA Porosity,TRA Porosity - Gas Filled,TRA Porosity - Units,TRA Permeability - Pressure Decay,TRA Permeability - Units,TRA Density - Dry Grain,TRA Density - Grain,TRA Density - Bulk,TRA Density - Units,TRA Data Source,XRD Bulk Rock Quartz (weight percent),XRD Bulk Rock K-Feldspar (weight percent),XRD Bulk Rock Plagioclase (weight percent),XRD Bulk Rock Calcite (weight percent),XRD Bulk Rock Dolomite (weight percent),XRD Bulk Rock Siderite (weight percent),XRD Bulk Rock Pyrite (weight percent),XRD Bulk Rock Marcasite (weight percent),XRD Bulk Rock Fluorapatite (weight percent),XRD Bulk Rock Gypsum (weight percent),XRD Bulk Rock Sphalerite (weight percent),XRD Bulk Rock Barite (weight percent),XRD Bulk Rock Other (weight percent),XRD Bulk Rock Total Clay (weight percent),XRD Clay Fraction Kaolinite (weight percent),XRD Clay Fraction Illite (weight percent),XRD Clay Fraction Chlorite (weight percent),XRD Clay Fraction Smectite (weight percent),XRD Clay Fraction Mixed-Layer (weight percent),XRD Clay Fraction Mixed-Layer Type,XRD Clay Fraction Mixed-Layer Expanable Clay (percent) - Minimum,XRD Clay Fraction Mixed-Layer Expanable Clay (percent) - Maximum,XRD Bulk Rock Quartz (volume percent),XRD Bulk Rock K-Feldspar (volume percent),XRD Bulk Rock Plagioclase (volume percent),XRD Bulk Rock Calcite (volume percent),XRD Bulk Rock Dolomite (volume percent),XRD Bulk Rock Siderite (volume percent),XRD Bulk Rock Pyrite (volume percent),XRD Bulk Rock Marcasite (volume percent),XRD Bulk Rock Fluorapatite (volume percent),XRD Bulk Rock Gypsum (volume percent),XRD Bulk Rock Sphalerite (volume percent),XRD Bulk Rock Barite (volume percent),XRD Bulk Rock Other (volume percent),XRD Bulk Rock Vclay (volume percent),XRD Bulk Rock Kerogen (volume percent),"XRD CEC fixed, calculated","XRD Qv, calculated","XRD Clay-Bound Water, calculated",XRD Calculated Grain Density (gm/cm^3),Static Confining Stress (psi),Static Compressive Strength (10^3 psi),Static Youngs Modulus (10^6 psi),Static Poissons Ratio,Confining Stress 1 - Confining Stress (psi),Confining Stress 1 - Compressive Strength (10^3 psi),Confining Stress 2 - Confining Stress (psi),Confining Stress 2 - Compressive Strength (10^3 psi),Confining Stress 3 - Confining Stress (psi),Confining Stress 3 - Compressive Strength (10^3 psi),Confining Stress 4 - Confining Stress (psi),Confining Stress 4 - Compressive Strength (10^3 psi),Mohr-Coulomb - Slope s1 vx s3,Mohr-Coulomb - UCS (psi),Mohr-Coulomb - Linear Cohesion (psi),Mohr-Coulomb - Angle of Internal Friction (deg),Mohr-Coulomb - Coefficient Internal Friction,Axial Pressure (psi) - Reservoir NCS,Bulk Density (g/cm^3) - Reservoir NCS,Velocity - Vp (ft/sec) - Reservoir NCS,Velocity - Vs (ft/sec) - Reservoir NCS,Poissons Ratio - Reservoir NCS,Dynamic Moduli x 10^6 psi - Bulk (K) - Reservoir NCS,Dynamic Moduli x 10^6 psi - Youngs (E) - Reservoir NCS,Dynamic Moduli x 10^6 psi - Shear (G) - Reservoir NCS,Axial Pressure (psi) - High Axial Pressure,Velocity - Vp (ft/sec) - High Axial Pressure,Velocity - Vs (ft/sec) - High Axial Pressure,Poissons Ratio - High Axial Pressure,Dynamic Moduli x 10^6 psi - Bulk (K) - High Axial Pressure,Dynamic Moduli x 10^6 psi - Youngs (E) - High Axial Pressure,Dynamic Moduli x 10^6 psi - Shear (G) - High Axial Pressure,Proppant Embedment (20/40 Econoprop) At 10000 psi (mm),Leco TOC (wt percent),"Leco TOC, Isotherm Sample (wt percent)",Hydrocarbon - S1 (mg/g),Hydrocarbon - S2 (mg/g),CO2 - S3 (mg/g),S2/S3 Ratio,RTI (percent Vbo),Production Index,Tmax (degrees C),H Index,O2 Index,Normalized Oil Content,Ro Calculated (percent),Ro Measured (percent),Ro Measurements,Ro Confidence,TOC Sample State (non isotherm sample),TOC Data Source (non isotherm sample),TOC Instrument Type (non isotherm sample),Amorphinite - White Light - Content,Amorphinite - UV Fluorescence - Content,Amorphinite - UV Fluorescence - Color,Algae - UV Fluorescence - Content,Algae - UV Fluorescence - Color,Spores - UV Fluorescence - Content,Spores - UV Fluorescence - Color,Other - UV Fluorescence - Form,Other - UV Fluorescence - Content,Other - UV Fluorescence - Color,Bitumen,Phytoclasts Composition - Liptinite - Content,Phytoclasts Composition (percent) - Liptinite - Algae,Phytoclasts Composition (percent) - Liptinite -Spores,Phytoclasts Composition (percent) - Liptinite - Cuticle,Phytoclasts Composition (percent) - Liptinite - Resin,Phytoclasts Composition (percent) - Vitr,Phytoclasts - Inert Reworked,Isotopes - Del 13C Methane,Isotopes - Del D Methane
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927491,,,,8342.6,8360.6,,feet,8342.6,,2542.82,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,42.736,,10.144,1.268,4.68,1.17,2.144,0.134,0.5978,0.2758,0.1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,2.84,2.27,0.46,4.934782609,,0.556,445,119,24,149,0.85,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927492,,,,8345.45,8363.45,,feet,8345.45,,2543.69,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,36.736,,10.152,1.269,0.576,0.144,3.264,0.204,0.7256,0.0412,0.2333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,2.68,2.15,0.49,4.387755102,,0.555,477,100,23,125,1.43,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927493,,,,8347.5,8365.5,,feet,8347.5,,2544.32,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,33.774,,11.176,1.397,1.704,0.426,1.728,0.108,0.7651,0.1166,0.1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,2.05,1.84,0.49,3.755102041,,0.527,434,99,26,111,0.65,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927494,,,,8350.45,8367.95,,feet,8350.45,,2545.22,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,58.05,,9.136,1.142,4.508,1.127,5.472,0.342,0.4779,0.2358,0.2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,3.36,2.53,0.39,6.487179487,,0.57,482,93,14,124,1.52,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927495,,,,8352.55,8370.05,,feet,8352.55,,2545.86,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,32.433,,10.168,1.271,1.484,0.371,0.896,0.056,0.8103,0.1183,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,3.71,2.5,0.35,7.142857143,,0.597,481,92,13,137,1.5,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927496,,,,8355.55,8373.05,,feet,8355.55,,2546.77,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,50.744,,9.176,1.147,7.692,1.923,2.256,0.141,0.4798,0.4022,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,,2.77,1.74,0.34,5.117647059,,0.614,442,110,22,175,0.8,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927497,,,,8357.5,8375,,feet,8357.5,,2547.37,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,HORIZONTAL,,,,,,,,,,,,,,31.006,,0.144,0.018,6.14,1.535,4.272,0.267,0.0136,0.5817,0.4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,,2.24,1.95,0.28,6.964285714,,0.535,444,114,16,131,0.83,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922635,,,,10315.5,10328.8,,feet,10315.5,,3144.16,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,VERTICAL,,,,,,,,,,,,,,24.06,,0.96,0.12,0.56,0.14,11.36,0.71,0.0745,0.0435,0.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,23.466,3.866373,0.246,,,,,,,,,,,,,,1610,2.544,15240,8858,0.245,4.376475,6.698559,2.690394,17000,15864,9065,0.258,4.872635,7.087419,2.817886,0.1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922636,,,,10388,10401.3,,feet,10388,,3166.26,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,VERTICAL,,,,,,,,,,,,,,55.09,,5.2,0.65,1.16,0.29,22.72,1.42,0.1788,0.0399,0.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,20.487,2.904863,0.254,0,7.591,805,16.143,1610,20.487,,,10.819,4523,688,56.18,1.49,500,2.6,13105,7685,0.238,3.259655,5.124986,2.069934,18000,14824,8020,0.293,4.696142,5.830248,2.254397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922637,,,,10473.5,10485.7,,feet,10473.5,,3192.32,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,VERTICAL,,,,,,,,,,,,,,36.44,,4.16,0.52,1.04,0.26,22.24,1.39,0.1516,0.0379,0.8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,14.413,2.808501,0.25,0,4.213,805,9.196,1610,14.413,2415,21.419,7.06,3785,712,48.75,1.14,500,2.6,12098,7321,0.211,2.625219,4.549454,1.878124,15000,13803,7636,0.279,3.951963,5.22914,2.043477,0.1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922638,,,,10531.5,10544,,feet,10531.5,,3210,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,11.678,2.688801,0.222,,,,,,,,,,,,,,1610,2.394,12608,7389,0.238,2.779572,4.363362,1.76174,8000,12772,7474,0.24,2.860209,4.468451,1.802347,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922639,,,,10604.5,10617,,feet,10604.5,,3232.25,,Eagle Ford,Eagle Ford Shale,,Shelf - Outer,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,19.563,2.471495,0.241,0,1.304,805,7.894,1610,19.563,2415,26.561,10.862,715,108,56.24,1.5,500,2.456,12838,7492,0.242,2.978933,4.615911,1.858636,22000,14383,8076,0.27,3.970148,5.484918,2.159853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922640,,,,10620.5,10633,,feet,10620.5,,3237.13,,,,,Shelf - Inner,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,34.556,5.604024,0.307,,,,,,,,,,,,,,1610,2.659,20514,10462,0.324,9.852564,10.391382,3.92359,10000,21556,10969,0.325,10.904449,11.43209,4.313122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157692,42479412480000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,27.875503,-99.616097,BP,Cox #12V,,,Hawkville,Gulf Coast,USA,Texas,Webb,,,635,,612,feet,635,,612,193.55,,186.54,46922641,,,,10630.5,10643,,feet,10630.5,,3240.18,,,,,Shelf - Inner,PLG,VERTICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,41.102,6.715099,0.284,,,,,,,,,,,,,,4610,2.699,18280,10050,0.283,7.257068,9.431267,3.674327,20000,19266,10272,0.301,8.384743,9.991374,3.838709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927476,,,,8310.5,8328.5,,feet,8310.5,,2533.04,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,74.03,,15.416,1.927,3.132,0.783,8.976,0.561,0.5601,0.1138,0.3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,1.82,2.18,0.53,4.113207547,,0.455,438,104,25,87,0.72,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
10292204,42127337520000,Eagle Ford Shale (Reservoir Characterization/Production Properties),UGV,,28.20476,-99.615217,Shell,Piloncillo A 1H,,,Briscoe Ranch,Gulf Coast,USA,Texas,Dimmit,,,662,,640,feet,662,,640,201.78,,195.07,46927477,,,,8322.55,8340.55,,feet,8322.55,,2536.71,,Eagle Ford,Eagle Ford Shale,,Shelf - Inner,PLG,HORIZONTAL,,,,,,,,,,,,,,45.043,,7.848,0.981,5.948,1.487,4.48,0.28,0.4294,0.3255,0.2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,,2.9,2.07,0.52,3.980769231,,0.584,439,114,29,160,0.74,,,,Whole Rock,Weatherford International,,,,,,,,,,,,,,,,,,,,,
