UWI,Source,API Number,IC Number,Operator Name,Current Operator Name,Lease Name,Well Num,Field Name,State Name,County Name,Hole Direction,Well Status,Current Status,Geologic Province Name,Play Name,Play Type,Permit Number,Permit Date,Depth Total Driller,Depth Total Logger,Depth True Vertical,Depth Whipstock,Class Initial Name,Class Initial Code,Class Final Name,Class Final Code,Status Final Code,Formation Projected Name,Depth Total Projected,Formation at TD Name,Formation Producing Name,Elevation Reference Value,Elevation Reference Datum,Ground Elevation,Date Spud,Date Completion,Date Rig Release,Date Abandonment,Date First Report,Date Last Activity,Depth Water Value,Depth Water Datum,Surface Latitude,Surface Longitude,Surface LL Source,Proposed BH Latitude,Proposed BH Longitude,Proposed BH LL Source,BH Latitude,BH Longitude,BH LL Source,Activity Code,Permit Filer Long,Permit Phone
42311347290000,PI,42311347290000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,AERY GAS UNIT 1,B 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729372,"Dec 08, 2011",18081,18081,11378,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,267,KB,242,"Jan 29, 2012","Apr 19, 2012","Feb 20, 2012",,"Dec 09, 2011","Mar 20, 2013",,,+28.4987800, -98.5047600,TS,+28.4788300, -98.5046200,TS,+28.4788100, -98.5045800,TS,C,,7248145377
42311347300000,PI,42311347300000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,COUNTISS,G 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729381,"Dec 08, 2011",15160,15160,9542,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,302,"Feb 01, 2012","Jul 05, 2012","Feb 27, 2012",,"Dec 09, 2011","Mar 20, 2013",,,+28.6329400, -98.5939800,TS,+28.6468100, -98.6006700,TS,+28.6469700, -98.6005400,TS,C,,
42311347310000,PI,42311347310000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,SAYLEE SOUTH,1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729438,"Dec 09, 2011",16835,16835,10728,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10700,EAGLE FORD,EAGLE FORD,297,KB,272,"Feb 20, 2012","Oct 25, 2012",,,"Dec 12, 2011","May 03, 2013",,,+28.4685500, -98.5938800,TS,+28.4853200, -98.5938400,TS,+28.4853800, -98.5935800,TS,C,,8884374916
42311347320000,PI,42311347320000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,EDWARDS RALPH,H 3H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729848,"Dec 15, 2011",14708,,9614,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,389,"Feb 21, 2012","Aug 28, 2012",,,"Dec 16, 2011","Mar 20, 2013",,,+28.6081000, -98.6246900,TS,+28.6195900, -98.6323200,TS,+28.6197300, -98.6325800,TS,C,,
42311347330000,PI,42311347330000,,SWIFT ENERGY OPER,SWIFT ENERGY OPERATING LLC,SAN MIGUEL RANCH EF,8H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729866,"Dec 15, 2011",15536,15536,10922,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12500,EAGLE FORD,EAGLE FORD,304,DF,279,"Mar 15, 2012","Sep 17, 2012",,,"Dec 16, 2011","May 03, 2013",,,+28.5627300, -98.4399100,TS,+28.5477200, -98.4388700,TS,+28.5477200, -98.4388000,TS,C,,2818742546
42311347340000,PI,42311347340000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,EDWARDS RALPH,I 3H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,729857,"Dec 15, 2011",14524,14524,9496,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,344,"Feb 18, 2012","Aug 25, 2012","Apr 24, 2012",,"Dec 16, 2011","Mar 20, 2013",,,+28.6213500, -98.6290700,TS,+28.6325100, -98.6369000,TS,+28.6326200, -98.6370000,TS,C,,
42311347350000,PI,42311347350000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,WHEELER UNIT 1,1H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,729892,"Dec 15, 2011",18105,18105,12403,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,309,KB,287,"Mar 17, 2012","Jun 14, 2012","Apr 20, 2012",,"Dec 16, 2011","Apr 17, 2013",,,+28.4153300, -98.4371500,TS,+28.4342800, -98.4394000,TS,+28.4314000, -98.4395000,TS,C,,
42311347360000,PI,42311347360000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,PEACOCK MCM,A 4H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,,GULF COAST BASIN,,,730100,"Dec 21, 2011",17605,17605,10682,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,260,"Dec 04, 2012","Apr 16, 2013","Dec 23, 2012",,"Dec 22, 2011","Jul 17, 2013",,,+28.5139900, -98.5121000,TS,+28.5320500, -98.5107400,TS,+28.5321800, -98.5108400,TS,C,,
42311347380000,PI,42311347380000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,PRINCE MCM,M 5H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,730161,"Dec 21, 2011",18155,18155,9145,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,406,"Apr 09, 2012","Sep 15, 2012","Apr 27, 2012",,"Dec 22, 2011","May 03, 2013",,,+28.5903900, -98.7389500,TS,+28.6134800, -98.7368800,TS,+28.6136100, -98.7370400,TS,C,,
42311347390000,PI,42311347390000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,MCKENZIE,2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,730165,"Dec 21, 2011",16785,16785,10379,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,335,"Mar 16, 2012","Aug 10, 2012",,,"Dec 22, 2011","May 03, 2013",,,+28.5185200, -98.6177200,TS,+28.5331200, -98.6268100,TS,+28.5332800, -98.6267900,TS,C,,4059354703
42311347400000,PI,42311347400000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,PRINCE MCM,M 2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,730164,"Dec 21, 2011",18228,,9165,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,406,"Mar 14, 2012","Sep 23, 2012",,,"Dec 22, 2011","May 03, 2013",,,+28.5904000, -98.7390100,TS,+28.6134800, -98.7414000,TS,+28.6136200, -98.7413100,TS,C,,
42311347410000,PI,42311347410000,,XTO ENERGY INC,XTO ENERGY INCORPORATED,MCCLAUGHERTY UNIT,5H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,730273,"Dec 22, 2011",17247,17247,12064,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,17000,EAGLE FORD,EAGLE FORD,,,298,"Feb 02, 2012","Apr 22, 2012","Feb 27, 2012",,"Dec 23, 2011","Mar 20, 2013",,,+28.3936800, -98.5051000,TS,+28.3883000, -98.4910400,TS,+28.3875700, -98.4913600,TS,C,,8002992800
42311347430100,PI,42311347430100,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,EDWARDS RALPH,L 4H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL-WO,A,GULF COAST BASIN,,,730645,"Dec 30, 2011",16314,16314,9300,,DEVELOPMENT REDRILL,D R,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,356,"Mar 17, 2012","Oct 24, 2012",,,"Oct 30, 2012","May 03, 2013",,,+28.6180800, -98.6462200,TS,+28.6343800, -98.6565200,TS,+28.6345100, -98.6565500,TS,C,,
42311347450000,PI,42311347450000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,WHEELER 5,1H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,730900,"Jan 06, 2012",18106,18106,12996,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,279,KB,254,"Jan 07, 2012","Sep 17, 2012","Feb 17, 2012",,"Jan 09, 2012","Jul 17, 2013",,,+28.3876100, -98.4377000,TS,+28.3726200, -98.4377700,TS,+28.3723400, -98.4379100,TS,C,,
42311347460000,PI,42311347460000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,Y BAR RANCH,B 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731069,"Jan 11, 2012",16520,16520,11591,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,294,KB,269,"Sep 03, 2012","Dec 16, 2012","Sep 22, 2012",,"Jan 12, 2012","May 22, 2013",,,+28.4609500, -98.4523100,TS,+28.4743100, -98.4556200,TS,+28.4743000, -98.4557100,TS,C,,2812102100
42311347470000,PI,42311347470000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,WHEELER FORREST `B`,1H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,731088,"Jan 11, 2012",17230,17230,11396,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,363,KB,338,"Mar 06, 2012","Jul 19, 2012","Mar 31, 2012",,"Jan 12, 2012","Jun 19, 2013",,,+28.3815700, -98.6128900,TS,+28.3966900, -98.6134000,TS,+28.3967200, -98.6136000,TS,C,,
42311347480000,PI,42311347480000,,COMSTOCK OIL&GAS LP,COMSTOCK OIL & GAS LIMITED PARTNERSHIP,HAYNES `A`,1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731128,"Jan 12, 2012",16985,16985,9969,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10500,EAGLE FORD,EAGLE FORD,,,282,"Feb 14, 2012","Jun 02, 2012","Mar 05, 2012",,"Jan 13, 2012","Mar 20, 2013",,,+28.6072000, -98.5471900,TS,+28.5871600, -98.5472000,TS,+28.5871600, -98.5472000,TS,C,,8008771322
42311347490000,PI,42311347490000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,DILWORTH FRANCES,E 2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731191,"Jan 13, 2012",16898,16898,10718,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,334,"Jan 31, 2012","Jul 06, 2012","Feb 21, 2012",,"Jan 16, 2012","Mar 20, 2013",,,+28.4086900, -98.7099400,TS,+28.4225400, -98.7195700,TS,+28.4227600, -98.7196900,TS,C,,4059354703
42311347500000,PI,42311347500000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,EDWARDS RALPH,G 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731210,"Jan 13, 2012",14619,14619,9583,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,380,"Mar 16, 2012","Aug 03, 2012",,,"Jan 16, 2012","Mar 20, 2013",,,+28.6062400, -98.6291500,TS,+28.6177200, -98.6365000,TS,+28.6178600, -98.6366100,TS,C,,4059357539
42311347510000,PI,42311347510000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,ALLEN MCM,B 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731281,"Jan 13, 2012",16277,16277,11140,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,274,"Feb 27, 2012","Oct 01, 2012",,,"Jan 16, 2012","May 03, 2013",,,+28.4213200, -98.6265400,TS,+28.4072900, -98.6280600,TS,+28.4075900, -98.6276600,TS,C,,4059354703
42311347520000,PI,42311347520000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,EDWARDS RALPH,J 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731331,"Jan 13, 2012",14530,14530,9462,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,340,"Apr 05, 2012","Aug 28, 2012",,,"Jan 16, 2012","May 03, 2013",,,+28.6191400, -98.6351900,TS,+28.6321500, -98.6384200,TS,+28.6322800, -98.6384700,TS,C,,4059354703
42311347540000,PI,42311347540000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,WHEELER FORREST `B`,2H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,731094,"Jan 20, 2012",17155,17155,11980,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,363,DF,338,"Apr 02, 2012","Jul 19, 2012","Apr 25, 2012",,"Jan 23, 2012","May 22, 2013",,,+28.3815700, -98.6128300,TS,+28.3678900, -98.6117700,TS,+28.3678800, -98.6117400,TS,C,,
42311347560000,PI,42311347560000,,EOG RESOURCES INC,EOG RESOURCES INCORPORATED,DONNELL LOWE PASTURE,1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731302,"Jan 25, 2012",14324,,9632,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11000,EAGLE FORD,EAGLE FORD,,,330,"Mar 26, 2012","May 07, 2012","Apr 11, 2012",,"Jan 26, 2012","May 03, 2013",,,+28.5251000, -98.7595000,TS,+28.5391400, -98.7593900,TS,+28.5391600, -98.7594900,TS,C,,
42311347570000,PI,42311347570000,,CHESAPEAKE OPERG INC,CHESAPEAKE OPERATING INCORPORATED,MARTIN MASON UNIT K,K 2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731654,"Jan 24, 2012",14847,14847,9558,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,426,"Jun 16, 2012","Oct 28, 2012",,,"Jan 25, 2012","Apr 17, 2013",,,+28.6018300, -98.6880300,TS,+28.5873100, -98.6873900,TS,+28.5870600, -98.6874000,TS,C,,
42311347590100,PI,42311347590100,,BURLINGTON RES O&G,BURLINGTON RESOURCES O&G CO LP,MORRILL RANCH,1,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL-WO,A,GULF COAST BASIN,,,731692,"Jan 23, 2012",17012,17012,10785,,DEVELOPMENT REDRILL,D R,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,366,DF,341,"Mar 20, 2012","Dec 30, 2012","Apr 23, 2012",,"Aug 29, 2012","May 03, 2013",,,+28.6044400, -98.3855200,TS,+28.6184800, -98.3990100,TS,+28.6182628, -98.3990354,IH,C,,
42311347600000,PI,42311347600000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,Y BAR RANCH,D 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731750,"Jan 24, 2012",17006,17006,11427,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,309,KB,300,"Feb 06, 2012","Jul 05, 2012","Feb 29, 2012",,"Jan 25, 2012","Mar 20, 2013",,,+28.4807500, -98.4348800,TS,+28.4972600, -98.4365500,TS,+28.4957900, -98.4363800,TS,C,,7248145377
42311347610000,PI,42311347610000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,Y BAR RANCH,D 2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731753,"Jan 24, 2012",17374,17374,11385,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,,,300,"Mar 03, 2012","Jul 05, 2012","Mar 23, 2012",,"Jan 25, 2012","Jul 17, 2013",,,+28.4807400, -98.4347900,TS,+28.4973500, -98.4343000,TS,+28.4967000, -98.4343400,TS,C,,7248145377
42311347620000,PI,42311347620000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,GENTRY,10 H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,731816,"Jan 25, 2012",18241,18241,12446,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,300,KB,277,"Feb 10, 2012","Sep 27, 2012","Mar 15, 2012",,"Jan 26, 2012","May 29, 2013",,,+28.4166800, -98.4089300,TS,+28.4291800, -98.4088600,TS,+28.4305500, -98.4092000,TS,C,,
42311347630000,PI,42311347630000,,BURLINGTON RES O&G,BURLINGTON RESOURCES O&G CO LP,MORRILL RANCH,2,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731886,"Jan 30, 2012",16050,16050,11075,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,11400,EAGLE FORD,EAGLE FORD,,,341,"Apr 05, 2012","Dec 30, 2012","Apr 29, 2012",,"Jan 31, 2012","May 03, 2013",,,+28.6044700, -98.3854900,TS,+28.5959700, -98.3758700,TS,+28.5957300, -98.3762300,TS,C,,
42311347640000,PI,42311347640000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,Y BAR RANCH,B 3H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731741,"Jan 27, 2012",16471,16471,11607,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,295,KB,269,"Jul 14, 2012","Dec 15, 2012","Jul 31, 2012",,"Jan 30, 2012","Apr 17, 2013",,,+28.4609400, -98.4521200,TS,+28.4740800, -98.4505100,TS,+28.4741900, -98.4514600,TS,C,,7248145377
42311347680000,PI,42311347680000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,Y-BAR,3H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731988,"Jan 27, 2012",15574,15574,9392,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9649,EAGLE FORD,EAGLE FORD,,,366,"Mar 22, 2012","Dec 08, 2012",,,"Jan 30, 2012","Jul 17, 2013",,,+28.5321400, -98.8025300,TS,+28.5496600, -98.8033400,TS,+28.5496800, -98.8032800,TS,C,,8884374916
42311347690000,PI,42311347690000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,Y-BAR,2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731985,"Jan 27, 2012",15400,15400,9415,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9554,EAGLE FORD,EAGLE FORD,,,366,"Mar 27, 2012","Nov 19, 2012",,,"Jan 30, 2012","May 03, 2013",,,+28.5321400, -98.8024500,TS,+28.5496600, -98.8015600,TS,+28.5489700, -98.8015200,TS,C,,8884374916
42311347700000,PI,42311347700000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,Y-BAR,4H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731993,"Jan 27, 2012",15540,15540,9694,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9589,EAGLE FORD,EAGLE FORD,,,367,"Mar 17, 2012","Dec 05, 2012",,,"Jan 30, 2012","May 22, 2013",,,+28.5321400, -98.8026000,TS,+28.5147000, -98.8017800,TS,+28.5148600, -98.8018500,TS,C,,8884374916
42311347710000,PI,42311347710000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,Y-BAR,5H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731994,"Jan 27, 2012",15639,15639,9708,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,9684,EAGLE FORD,EAGLE FORD,,,367,"Mar 12, 2012","Dec 02, 2012",,,"Jan 30, 2012","May 22, 2013",,,+28.5321400, -98.8026800,TS,+28.5145800, -98.8035600,TS,+28.5147900, -98.8036100,TS,C,,8884374916
42311347740000,PI,42311347740000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,DILWORTH,4H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,AT-TD,,GULF COAST BASIN,,,732223,"Jan 31, 2012",15804,15804,11064,,DEVELOPMENT WELL,D,,,T,EAGLE FORD,14000,EAGLE FORD,,362,KB,337,"Feb 08, 2012",,"Mar 07, 2012",,"Feb 01, 2012","May 29, 2013",,,+28.3685500, -98.6947700,TS,+28.3813300, -98.6947300,TS,+28.3810000, -98.6950000,TS,B,,
42311347750000,PI,42311347750000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,GENTRY,9H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,732464,"Feb 03, 2012",19635,19635,12961,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,303,KB,281,"Mar 18, 2012","Oct 24, 2012","Apr 28, 2012",,"Feb 06, 2012","May 29, 2013",,,+28.4108800, -98.3947500,TS,+28.4295600, -98.3946400,TS,+28.4295500, -98.3947300,TS,C,,
42311347790000,PI,42311347790000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,WOOD UNIT 1,1H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,732845,"Feb 10, 2012",19270,,12673,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,,,301,"Feb 27, 2012","Oct 31, 2012","Apr 03, 2012",,"Feb 13, 2012","Jul 17, 2013",,,+28.4286500, -98.3881400,TS,+28.4472700, -98.3880300,TS,,,,C,,
42311347800000,PI,42311347800000,,MURPHY EX&PR CO-USA,MURPHY EXPLORATION & PRODUCTION CO-USA,TYLER UNIT A,5H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,731867,"Feb 10, 2012",16175,16175,10797,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,10763,EAGLE FORD,EAGLE FORD,,,321,"Mar 19, 2012","Nov 05, 2012",,,"Feb 13, 2012","May 03, 2013",,,+28.5794100, -98.4579200,TS,+28.5636600, -98.4595400,TS,+28.5636700, -98.4594700,TS,C,,8884374916
42311347810000,PI,42311347810000,42311755392012,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,HOUSE UNIT 1,1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,AT-TD,,GULF COAST BASIN,,,733110,"Feb 14, 2012",16692,,12719,,DEVELOPMENT WELL,D,,,T,EAGLE FORD,14000,EAGLE FORD,,,,262,"Aug 26, 2012",,"Oct 07, 2012",,"Feb 06, 2012","Jan 02, 2013",,,+28.4493600, -98.3541400,TS,+28.4630900, -98.3540500,TS,,,,B,,9727671291
42311347820000,PI,42311347820000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,BRACKEN,E 2H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,733242,"Feb 16, 2012",17931,17931,11354,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,307,KB,281,"Apr 07, 2012","Aug 26, 2012","May 07, 2012",,"Feb 17, 2012","Apr 17, 2013",,,+28.4760000, -98.4701200,TS,+28.4930500, -98.4702800,TS,+28.4935200, -98.4699700,TS,C,,7248145377
42311347830000,PI,42311347830000,,TALISMAN ENERGY USA,TALISMAN ENERGY USA INCORPORATED,BRACKEN,E 1H,EAGLEVILLE,TEXAS,MC MULLEN,HORIZONTAL,OIL,A,GULF COAST BASIN,,,733457,"Feb 18, 2012",16631,16631,11440,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,EAGLE FORD,12000,EAGLE FORD,EAGLE FORD,306,KB,281,"May 15, 2012","Aug 26, 2012","Jun 04, 2012",,"Feb 21, 2012","Apr 17, 2013",,,+28.4760000, -98.4702200,TS,+28.4873600, -98.4726500,TS,+28.4874100, -98.4720200,TS,C,,7248145377
42311347840000,PI,42311347840000,,PETROHAWK OPERATING,PETROHAWK OPERATING COMPANY,WHEELER 3,1H,HAWKVILLE D1,TEXAS,MC MULLEN,HORIZONTAL,GAS,A,GULF COAST BASIN,,,733411,"Feb 21, 2012",18992,18992,12958,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,EAGLE FORD,14000,EAGLE FORD,EAGLE FORD,241,DF,218,"Mar 17, 2012","Sep 26, 2012","Apr 21, 2012",,"Feb 22, 2012","May 30, 2013",,,+28.3981000, -98.4085700,TS,+28.4154300, -98.4084700,TS,+28.4154300, -98.4086600,TS,C,,
